52.502563;13.412182
52.531647;13.384241
52.509159;13.37732
52.493576;13.418023
52.492489;13.412757
52.510075;13.449718
52.536472;13.407798
52.500072;13.349674
52.530327;13.384171
52.544563;13.372604
52.493496;13.388707
52.50032;13.43648
52.490807;13.448393
52.553841;13.38751
52.395367;13.055632
52.544941;13.42141
52.494057;13.429119
52.549774;13.358235
52.528889;13.39436
52.499485;13.449288
52.526592;13.410856
52.506702;13.435657
52.501373;13.41131
52.520008;13.404954
52.52877;13.41602
52.49403;13.4292
52.506401;13.416169
52.54407;13.418204
52.502609;13.412217
52.50032;13.43648
52.450771;13.33156
52.50032;13.43648
52.499653;13.392715
52.533409;13.40308
52.503872;13.420226
52.508938;13.461279
52.543968;13.440499
52.512344;13.324407
52.489914;13.425488
52.499893;13.425056
52.50029;13.418738
52.5014;13.411335
52.46593;13.331496
52.489914;13.425488
52.488766;13.423482
52.492489;13.412757
52.531647;13.384241
52.482578;13.44515
52.491138;13.4294
52.48003;13.44679
52.504715;13.323706
52.538101;13.398351
52.502708;13.433219
52.50695;13.328348
52.486759;13.355621
52.528889;13.395871
52.499187;13.447394
52.512138;13.41034
52.500114;13.391308
52.512592;13.390206
52.509373;13.376451
52.500114;13.391308
52.541931;13.62114
52.51416;13.396246
52.498493;13.381215
52.486076;13.389293
52.543056;13.41415
52.531483;13.388469
52.543056;13.41415
52.525871;13.403037
52.48819;13.35004
52.490593;13.418406
52.531483;13.388469
52.487057;13.389072
52.565739;13.391044
52.516624;13.323462
52.510738;13.37233
52.53783;13.40645
52.50473;13.468588
52.502563;13.412182
52.501904;13.36543
52.502563;13.412145
52.49358;13.36061
52.512592;13.431108
52.525452;13.375951
52.50081;13.41333
52.506401;13.416169
52.481663;13.525395
52.51219;13.448504
52.533409;13.40308
52.50251;13.457224
52.508266;13.313796
52.51246;13.465452
52.502403;13.412024
52.532898;13.419651
52.534397;13.499704
52.48457;13.43755
52.541607;13.421937
52.489601;13.44802
52.532898;13.419651
52.525585;13.44338
52.493385;13.388791
52.531864;13.447534
52.582806;13.424232
52.518456;13.45508
52.513809;13.396867
52.513809;13.396867
52.515396;13.396715
52.513809;13.396867
52.52935;13.402096
52.530445;13.417564
52.517143;13.279231
52.534401;13.358581
52.525028;13.392216
52.528267;13.369027
52.502609;13.412217
52.532898;13.419651
52.525585;13.44338
52.548584;13.3819
52.525028;13.392216
52.525028;13.392216
52.494675;13.414273
52.525028;13.392216
52.538101;13.419489
52.527447;13.402638
52.539459;13.407349
52.502388;13.416971
52.509327;13.434826
52.500935;13.421876
52.454689;13.383296
52.53452;13.41187
52.53215;13.379852
52.496964;13.42075
52.500542;13.41527
52.500542;13.41527
52.501862;13.411262
52.507507;13.392084
52.504086;13.423803
52.528297;13.409797
52.529907;13.401127
52.533409;13.40308
52.531483;13.388469
52.529907;13.401127
52.539249;13.408127
52.539459;13.407349
52.504028;13.45242
52.535759;13.458182
52.503853;13.330048
52.529907;13.401127
52.492641;13.3664
52.419369;13.576124
52.487057;13.389072
52.491982;13.48947
52.531483;13.388469
52.532265;13.396292
52.538471;13.42003
52.553825;13.387401
52.473751;13.45137
52.473816;13.451342
52.539906;13.422629
52.54407;13.418204
52.482578;13.44515
52.52948;13.39573
52.52948;13.39573
52.71504;13.270562
52.500381;13.41973
52.529747;13.400656
52.509541;13.289
52.481239;13.53852
52.481709;13.47804
52.492641;13.3664
52.523405;13.4114
52.529984;13.40076
52.531483;13.388469
52.481709;13.47804
52.50552;13.301981
52.47454;13.42578
52.53452;13.41187
52.518991;13.270557
52.541142;13.44009
52.491852;13.42727
52.502556;13.456857
52.517948;13.45449
52.462391;13.51771
52.492619;13.426178
52.488754;13.357079
52.553841;13.38751
52.500587;13.419115
52.500408;13.418876
52.51339;13.474983
52.531483;13.388469
52.48465;13.39221
52.4963;13.421412
52.505234;13.393173
52.504219;13.38593
52.512592;13.390206
52.532616;13.377704
52.530445;13.417564
52.516747;13.305425
52.500381;13.41973
52.502563;13.412182
52.48732;13.38895
52.487164;13.389144
52.49847;13.38141
52.517391;13.47161
52.540558;13.404634
52.541451;13.42527
52.516106;13.412334
52.533409;13.40308
52.490295;13.393045
52.493301;13.4229
52.392429;13.091252
52.513435;13.409391
52.541767;13.421151
52.471569;13.45106
52.566948;13.397597
52.492111;13.43764
52.512867;13.469058
52.526459;13.41545
52.516594;13.390527
52.495689;13.427201
52.485584;13.449306
52.485584;13.449306
52.529125;13.416007
52.50399;13.345129
52.516624;13.323462
52.52219;13.34427
52.486755;13.355635
52.536839;13.39493
52.500381;13.41973
52.541451;13.42527
52.531746;13.383619
52.512817;13.449541
52.489658;13.389991
52.481823;13.365665
52.502377;13.411962
52.533409;13.40308
52.403179;13.05826
52.505081;13.3803
52.500641;13.421143
52.493202;13.423007
52.493202;13.423007
52.510738;13.37233
52.493954;13.30763
52.492741;13.41297
52.536701;13.397498
52.46415;13.43579
52.516068;13.412992
52.512592;13.390206
52.509159;13.37732
52.479767;13.426598
52.492489;13.412757
52.516766;13.390459
52.536915;13.42762
52.536472;13.407798
52.499485;13.449288
52.490318;13.37719
52.50038;13.41973
52.526245;13.416043
52.477242;13.42223
52.450771;13.33156
52.523102;13.366862
52.492622;13.413068
52.517456;13.389979
52.53299;13.407155
52.533409;13.40308
52.512344;13.324407
52.50753;13.391356
52.53455;13.42382
52.488148;13.367706
52.488148;13.367706
52.508053;13.451793
52.526443;13.386846
52.532616;13.377704
52.55265;13.43064
52.506916;13.352848
52.51416;13.396246
52.506916;13.352848
52.531483;13.388469
52.509151;13.375457
52.500267;13.354015
52.532413;13.342267
52.500382;13.41973
52.526592;13.410856
52.507011;13.391452
52.523781;13.414724
52.486759;13.355621
52.50032;13.43648
52.47906;13.349501
52.53717;13.407836
52.501369;13.41135
52.519173;13.406091
52.50251;13.457224
52.525478;13.403531
52.533409;13.40308
52.52877;13.41602
52.502731;13.411479
52.50032;13.43648
52.471569;13.45106
52.541607;13.421937
52.532898;13.419651
52.513809;13.431323
52.530445;13.417564
52.530445;13.417564
52.50943;13.391174
52.502609;13.412217
52.496422;13.421088
52.534546;13.358434
52.505234;13.393173
52.483299;13.2667
52.528297;13.409797
52.533409;13.40308
52.500458;13.418976
52.530445;13.417564
52.529907;13.401127
52.542892;13.412719
52.529907;13.401127
52.502563;13.412145
52.53046;13.42406
52.518299;13.439865
52.530815;13.450184
52.511089;13.41126
52.509541;13.289
52.529388;13.401355
52.502655;13.382715
52.501629;13.38122
52.501629;13.38122
52.501629;13.38122
52.531483;13.388469
52.531464;13.433624
52.504219;13.38593
52.493202;13.423007
52.50943;13.391174
52.49847;13.38141
52.517391;13.47161
52.533409;13.40308
52.500381;13.41973
52.526592;13.410856
52.505672;13.390467
52.493202;13.423007
52.408779;13.05305
52.490768;13.387763
52.50322;13.372115
52.524628;13.408201
52.50753;13.391356
52.531399;13.40077
52.51342;13.455574
52.486759;13.355621
52.533409;13.40308
52.455769;13.326162
52.38937;13.07694
52.476559;13.419834
52.500381;13.41973
52.536701;13.397498
52.536339;13.41061
52.532738;13.428579
52.537521;13.373713
52.516068;13.412992
52.500072;13.349674
52.512356;13.419717
52.532284;13.384315
52.533234;13.424093
52.450771;13.33156
52.496853;13.418323
52.500492;13.443313
52.501373;13.41131
52.533409;13.40308
52.516766;13.390459
52.50029;13.418738
52.489128;13.40996
52.513695;13.454771
52.517849;13.387774
52.493382;13.386777
52.508057;13.378392
52.536339;13.41061
52.51416;13.396246
52.520657;13.384441
52.486076;13.389293
52.530445;13.417564
52.524738;13.404668
52.531483;13.388469
52.513042;13.418022
52.492641;13.3664
52.490269;13.377092
52.528862;13.425081
52.50032;13.43648
52.500462;13.418904
52.523003;13.368098
52.520733;13.3819
52.51265;13.424637
52.510246;13.406106
52.512814;13.393882
52.51339;13.39634
52.494602;13.379453
52.502609;13.412217
52.533409;13.40308
52.500114;13.391308
52.517345;13.437039
52.48457;13.43755
52.538101;13.398351
52.506191;13.37892
52.538101;13.419489
52.537521;13.373713
52.52948;13.39573
52.493198;13.525455
52.506191;13.37892
52.528297;13.409797
52.502563;13.412145
52.533409;13.40308
52.500587;13.419115
52.500381;13.41973
52.52845;13.409181
52.496998;13.390105
52.499866;13.429802
52.534397;13.499704
52.534397;13.499704
52.534397;13.499704
52.54407;13.418204
52.509541;13.289
52.492641;13.3664
52.531483;13.388469
52.492619;13.426178
52.51339;13.474983
52.530388;13.411755
52.520733;13.3819
52.500641;13.421143
52.53109;13.396923
52.517391;13.47161
52.533409;13.40308
52.493202;13.423007
52.538101;13.398351
52.50186;13.411262
52.397957;13.060776
52.5247;13.392925
52.520733;13.3819
52.533409;13.40308
52.486759;13.355621
52.512306;13.419819
52.505081;13.3803
52.487549;13.46323
52.481533;13.430208
52.499981;13.41783
52.536701;13.397498
52.510738;13.372089
52.486755;13.355635
52.523399;13.402024
52.495426;13.461612
52.490269;13.377092
52.529125;13.416007
52.49358;13.36061
52.450771;13.33156
52.520733;13.3819
52.50322;13.372115
52.533409;13.40308
52.50029;13.418738
52.52599;13.31424
52.51416;13.396246
52.50753;13.391356
52.49819;13.31472
52.518005;13.412735
52.532898;13.398411
52.499897;13.455011
52.533409;13.40308
52.486755;13.355635
52.517849;13.387774
52.505775;13.438653
52.541607;13.421937
52.539459;13.407349
52.513809;13.396867
52.486237;13.421689
52.526936;13.410527
