51.532711;-0.076956
51.5233;-0.21344
51.532249;-0.109571
51.504539;-0.018714
51.519253;-0.171726
51.51857;-0.132568
51.524471;-0.088497
51.489735;-0.169211
51.514061;-0.076463
51.526634;-0.096794
51.517083;-0.08882
51.526634;-0.096794
51.508942;-0.195197
51.443062;-0.151389
51.526634;-0.096794
51.522461;-0.132608
51.512077;-0.089888
51.500744;-0.091501
51.526634;-0.096794
51.526634;-0.096794
51.498115;-0.129921
51.519547;-0.087081
51.497055;-0.142078
51.524139;-0.138081
51.53384;-0.126418
51.516418;-0.10321
51.510334;-0.116658
51.518069;-0.115641
51.545116;-0.101739
51.510593;-0.126976
51.525726;-0.07997
51.52961;-0.131684
51.513214;-0.133658
51.494545;-0.182369
51.373068;-0.091685
51.51955;-0.087081
51.53384;-0.126418
51.509651;-0.091749
51.521763;-0.1454
51.506088;-0.122374
51.524776;-0.116375
51.58885;-0.080586
51.513134;-0.133781
51.503773;-0.091251
51.503761;-0.12336
51.525021;-0.103876
51.461414;-0.303997
51.494587;-0.177321
51.500568;-0.017449
51.514851;-0.124488
51.518238;-0.085337
51.52;-0.18
51.489803;-0.190844
51.535248;-0.13542
51.495304;-0.110646
51.574154;-0.332753
51.507309;0.064173
51.488129;-0.120462
51.488129;-0.120462
51.517857;-0.132974
51.549717;-0.008683
51.368114;-0.306542
51.509563;-0.091532
51.517105;-0.17288
51.530296;-0.0784
51.5219;-0.110752
51.535877;-0.22645
51.405785;-0.075737
51.543629;-0.487816
51.55772;-0.080558
51.405785;-0.075737
51.461281;-0.115615
51.52462;-0.081226
51.522579;-0.085512
51.477596;-0.028395
51.520816;-0.173444
51.54472;-0.192146
51.564075;-0.133026
51.487076;-0.107192
51.552143;-0.142225
51.518089;-0.115502
51.51952;-0.118572
51.598015;-0.091369
51.503006;-0.085203
51.494834;-0.600056
51.528431;-0.062054
51.503006;-0.107527
51.5993;-0.196369
51.371864;-0.100953
51.504406;-0.112096
51.508406;-0.137972
51.521464;-0.071799
51.498848;-0.101819
51.43536;-0.137249
51.522781;-0.139184
51.410496;-0.306828
51.514362;-0.139448
51.526138;-0.140502
51.51366;-0.12941
51.413475;-0.05221
51.389153;-0.324729
51.476491;0.013552
51.520142;-0.214045
51.50536;-0.196913
51.460896;-0.009377
51.449257;0.051869
51.492645;0.069403
51.40763;0.072705
51.405071;0.004459
51.237531;-0.164341
51.57119;-0.149069
51.53117;-0.131347
51.512611;-0.128575
51.57119;-0.149069
51.663208;-0.388851
51.514923;-0.135286
51.511063;-0.122531
51.358181;-0.228725
51.511215;-0.119824
51.535881;-0.096127
51.48118;-0.199432
51.465321;-0.104009
51.510773;-0.126664
51.52071;-0.170086
51.575695;-0.150976
51.606441;-0.37729
51.410007;-0.298073
51.445492;-0.1526
51.524441;-0.169092
51.522003;-0.071714
51.54552;-0.162791
51.640015;-0.626025
51.50142;-0.053458
51.514027;-0.130607
51.527233;-0.08876
51.455212;-0.109562
51.81321;-0.439519
51.5145;-0.124527
51.526288;-0.094946
51.676785;-0.313497
51.454185;-0.317805
51.504211;-0.061405
51.62679;-0.248388
51.394173;-0.314236
51.515171;-0.121149
51.516716;-0.108783
51.510872;-0.126789
51.485538;-0.201988
51.5215;-0.086174
