Les Corts;82588.0;13584.0;6.08
Nou Barris;164981.0;20520.0;8.04
Sarrià-Sant Gervasi;140461.0;6992.0;20.09
Sant Martí;221029.0;20466.0;10.8
Sant Andreu;142598.0;21737.0;6.56
Horta-Guinardó;169920.0;14217.0;11.96
Eixample;262485.0;35586.0;7.46
Gràcia;120087.0;28660.0;4.19
Sants-Montjuïc;177636.0;8321.0;21.35
