Bergedorf;118942.0;769.0;154.8
Eimsbüttel;246087.0;4915.0;50.1
Harburg;201119.0;1253.0;161.0
Altona;243972.0;3149.0;78.3
Hamburg-Nord;279498.0;4838.0;57.8
Wandsbek;409771.0;2777.0;147.5
